product_category,product_subcategory,brand,delivery_status,assembly_service_requested,payment_method,order_id,customer_id,product_price,shipping_cost,assembly_cost,total_amount,delivery_window_days,customer_rating,sales_amount
Bedroom,Mattress,CB2,Delivered,True,Debit Card,93521,7461,1973.82,94.27,50.07,2118.16,6,3.8,2118.16
Bedroom,Mattress,IKEA,Rescheduled,False,Apple Pay,19808,2020,1356.2,0.0,0.0,1356.2,1,1.4,1356.2
Living Room,Ottoman,Pottery Barn,Pending,True,Debit Card,67014,3141,631.11,128.79,91.49,851.39,4,1.4,851.39
Office,Office Chair,Urban Outfitters,Failed Delivery,True,Bank Transfer,41034,5778,582.99,132.36,85.3,800.65,14,4.2,800.65
Dining Room,China Cabinet,CB2,In Transit,False,Bank Transfer,44208,6161,1733.11,,0.0,1830.96,8,1.5,1830.96
Bedroom,Mattress,Overstock,Rescheduled,True,Debit Card,61505,6345,2864.01,100.84,125.38,3090.23,3,5.0,3090.23
Outdoor,Garden Chair,World Market,Delivered,False,Debit Card,51688,8417,444.75,96.88,0.0,541.63,1,4.3,541.63
Dining Room,Dining Table,Urban Outfitters,Pending,False,Google Pay,45645,4827,1810.41,0.0,0.0,1810.41,14,1.3,1810.41
Living Room,TV Stand,Wayfair,Pending,True,Bank Transfer,19789,4321,1112.69,77.58,37.14,1227.41,6,3.2,1227.41
Kitchen,Kitchen Cabinet,Wayfair,Cancelled,False,Apple Pay,27840,2785,626.69,57.17,0.0,683.86,3,1.2,683.86
Bedroom,Wardrobe,Wayfair,Rescheduled,True,Credit Card,30369,2731,2510.29,86.54,173.05,2769.88,13,2.4,2769.88
Bedroom,Chest of Drawers,Urban Outfitters,Delivered,False,PayPal,31544,8365,2030.11,92.81,0.0,2122.92,2,,2122.92
Office,Bookshelf,Pottery Barn,Delivered,True,Cash on Delivery,71086,6145,104.01,95.0,238.86,437.87,4,2.8,437.87
Bedroom,Bed Frame,Ashley Furniture,Rescheduled,True,Cash on Delivery,63282,2978,1509.91,0.0,31.34,1541.25,7,3.7,1541.25
Outdoor,Lounge Chair,HomeGoods,Rescheduled,True,Apple Pay,80244,6870,308.56,79.67,65.37,453.6,4,4.0,453.6
Office,Computer Table,HomeGoods,Failed Delivery,False,Apple Pay,37215,8404,884.47,53.63,0.0,938.1,4,,938.1
Bedroom,Bed Frame,Pottery Barn,Delivered,False,Bank Transfer,50410,8591,2423.99,68.54,0.0,2492.53,11,4.1,2492.53
Kitchen,Pantry Cabinet,HomeGoods,Delivered,True,PayPal,44735,2964,1727.25,73.72,120.3,1921.27,10,,1921.27
Bedroom,Bed Frame,West Elm,Pending,False,Google Pay,21851,3582,2868.37,128.56,0.0,2996.93,3,1.6,2996.93
Living Room,TV Stand,Pottery Barn,Delivered,False,Apple Pay,99922,5984,2136.98,98.63,0.0,2235.61,5,3.3,2235.61
Living Room,Side Table,HomeGoods,Failed Delivery,False,Apple Pay,89076,1660,314.87,35.52,0.0,350.39,7,3.2,350.39
Dining Room,China Cabinet,IKEA,Delivered,True,Cash on Delivery,38183,6370,950.87,80.95,272.43,1304.25,7,2.7,1304.25
Dining Room,Dining Table,World Market,Cancelled,False,Apple Pay,29441,2494,143.8,43.32,0.0,187.12,12,1.8,187.12
Dining Room,China Cabinet,Urban Outfitters,Rescheduled,False,Bank Transfer,42534,6828,910.59,0.0,0.0,910.59,8,,910.59
Dining Room,Dining Chair,Target,Delivered,True,Credit Card,61936,9412,1181.69,82.11,159.36,1423.16,12,,1423.16
Bedroom,Wardrobe,World Market,Delivered,False,Google Pay,16416,5896,609.14,70.64,0.0,679.78,4,4.4,679.78
Kitchen,Kitchen Cabinet,Wayfair,Delivered,False,Bank Transfer,44100,3848,1645.79,78.17,0.0,1723.96,4,2.3,1723.96
Bedroom,Dresser,World Market,Rescheduled,False,Google Pay,14073,7625,2170.75,129.17,0.0,2299.92,10,,2299.92
Bedroom,Wardrobe,Wayfair,Failed Delivery,False,PayPal,69270,5093,841.01,,0.0,976.78,10,1.9,976.78
Living Room,Ottoman,World Market,Cancelled,True,Apple Pay,22415,8570,1945.86,119.96,61.23,2127.05,10,2.7,2127.05
Outdoor,Garden Chair,IKEA,Rescheduled,False,Apple Pay,23357,3290,1780.74,103.32,0.0,1884.06,2,1.4,1884.06
Bedroom,Bed Frame,Target,Delivered,False,Cash on Delivery,25919,1195,2120.13,0.0,0.0,2120.13,13,,2120.13
Kitchen,Kitchen Cabinet,West Elm,Pending,False,Debit Card,18083,4641,723.98,128.44,0.0,852.4200000000001,6,3.3,852.4200000000001
Living Room,Sofa,World Market,In Transit,False,Google Pay,27133,4246,894.07,134.83,0.0,1028.9,2,,1028.9
Living Room,Sofa,Target,Rescheduled,True,Bank Transfer,62505,7098,525.3,85.58,30.1,640.98,14,4.4,640.98
Kitchen,Pantry Cabinet,Ashley Furniture,Rescheduled,False,Google Pay,99952,2376,718.69,112.8,0.0,831.49,1,2.7,831.49
Bedroom,Bed Frame,Ashley Furniture,Pending,False,Debit Card,86326,5240,894.11,79.83,0.0,973.94,12,2.6,973.94
Kitchen,Kitchen Cabinet,IKEA,In Transit,True,Debit Card,19828,1357,405.73,40.35,91.44,537.52,3,4.0,537.52
Dining Room,Buffet,HomeGoods,Rescheduled,True,Bank Transfer,18450,4239,656.23,0.0,25.47,681.7,4,3.9,681.7
Outdoor,Lounge Chair,Wayfair,Failed Delivery,False,Cash on Delivery,94670,8265,1439.36,52.8,0.0,1492.16,12,1.6,1492.16
Kitchen,Kitchen Island,Wayfair,In Transit,False,Credit Card,26880,2506,636.58,58.97,0.0,695.5500000000001,8,1.3,695.5500000000001
Dining Room,Dining Chair,Wayfair,Failed Delivery,True,Apple Pay,53456,3007,1698.8,0.0,194.72,1893.52,3,3.2,1893.52
Dining Room,Dining Chair,CB2,Pending,True,Debit Card,15596,8552,952.07,137.21,60.05,1149.33,9,3.5,1149.33
Living Room,Coffee Table,Pottery Barn,Pending,True,Bank Transfer,16637,3752,959.43,60.78,30.74,1050.95,4,2.6,1050.95
Outdoor,Patio Set,Target,Delivered,True,Debit Card,85220,8096,1256.04,95.63,278.39,1630.06,3,3.4,1630.06
Outdoor,Patio Set,Crate & Barrel,Delivered,True,Cash on Delivery,61773,9128,436.38,73.13,26.96,536.47,3,3.9,536.47
Office,Desk,World Market,Cancelled,True,Cash on Delivery,13864,7270,413.68,41.26,,483.12,5,4.8,483.12
Living Room,Sofa,Overstock,Failed Delivery,True,Cash on Delivery,99550,7990,1244.7,0.0,64.63,1309.33,6,,1309.33
Dining Room,China Cabinet,Wayfair,Failed Delivery,False,Credit Card,32650,6799,978.88,60.16,0.0,1039.04,11,3.0,1039.04
Kitchen,Bar Cart,Pottery Barn,In Transit,False,Cash on Delivery,38143,4066,2336.45,0.0,0.0,2336.45,11,3.1,2336.45
Outdoor,Lounge Chair,World Market,Cancelled,True,PayPal,46042,5585,1187.72,137.22,57.78,1382.72,10,,1382.72
Office,Filing Cabinet,CB2,Failed Delivery,False,Debit Card,68459,3435,1156.71,0.0,0.0,1156.71,9,1.6,1156.71
Outdoor,Garden Chair,Pottery Barn,Rescheduled,True,Credit Card,14541,5026,894.76,57.63,28.25,980.64,2,1.5,980.64
Bedroom,Chest of Drawers,Overstock,Pending,True,Cash on Delivery,94840,5835,1137.97,91.59,36.36,1265.92,1,2.9,1265.92
Outdoor,Garden Chair,Overstock,Pending,False,Apple Pay,75390,7750,1137.14,108.78,0.0,1245.92,12,3.4,1245.92
Living Room,Coffee Table,,Pending,False,PayPal,82179,8848,603.66,144.53,0.0,748.1899999999999,4,2.8,748.1899999999999
Dining Room,Dining Chair,World Market,Cancelled,False,Apple Pay,17992,2437,374.25,53.18,0.0,427.43,11,4.2,427.43
Bedroom,Mattress,IKEA,Delivered,True,Google Pay,46670,7275,2259.11,0.0,98.81,2357.92,5,4.5,2357.92
Kitchen,Pantry Cabinet,,Pending,False,Cash on Delivery,27987,7868,1418.86,83.06,0.0,1501.92,8,,1501.92
Dining Room,China Cabinet,Overstock,In Transit,True,Apple Pay,36143,9614,1397.92,118.44,118.95,1635.31,11,2.0,1635.31
Office,Desk,Pottery Barn,Failed Delivery,False,PayPal,42656,9907,307.14,90.82,0.0,397.96,7,1.7,397.96
Bedroom,Mattress,World Market,In Transit,True,Credit Card,12559,7266,2749.34,51.75,202.39,3003.48,2,,3003.48
Outdoor,Outdoor Table,HomeGoods,In Transit,False,Credit Card,57069,8859,1094.96,65.09,0.0,1160.05,2,,1160.05
Bedroom,Wardrobe,Overstock,In Transit,False,Bank Transfer,81371,8940,1055.58,,0.0,1175.69,4,2.9,1175.69
Office,Desk,Crate & Barrel,Pending,True,Bank Transfer,55093,9231,1253.87,116.41,35.79,1406.07,2,2.0,1406.07
Outdoor,Umbrella,World Market,Rescheduled,True,Cash on Delivery,52153,7363,710.41,0.0,82.74,793.15,13,1.2,793.15
Bedroom,Chest of Drawers,Ashley Furniture,Delivered,True,Bank Transfer,45446,3946,2588.29,0.0,92.53,2680.82,2,1.7,2680.82
Dining Room,China Cabinet,IKEA,Pending,True,Cash on Delivery,13416,6224,1359.22,121.12,231.52,1711.86,9,2.6,1711.86
Kitchen,Kitchen Island,Urban Outfitters,Pending,True,Credit Card,88265,4588,1467.84,0.0,196.4,1664.24,5,4.3,1664.24
Office,Desk,Target,Rescheduled,False,PayPal,13840,5602,889.42,143.24,0.0,1032.66,11,2.0,1032.66
Outdoor,Lounge Chair,World Market,Failed Delivery,False,Bank Transfer,17679,8728,1202.38,0.0,0.0,1202.38,12,4.0,1202.38
Bedroom,Mattress,West Elm,Pending,True,PayPal,79393,6856,994.15,0.0,271.3,1265.45,3,,1265.45
Outdoor,Patio Set,Wayfair,Cancelled,False,Apple Pay,86544,4813,225.03,37.23,0.0,262.26,9,4.9,262.26
Kitchen,Kitchen Island,World Market,Rescheduled,False,Google Pay,30922,2640,498.1,89.7,0.0,587.8000000000001,3,2.6,587.8000000000001
Dining Room,China Cabinet,CB2,Failed Delivery,True,Apple Pay,42487,4951,1412.24,0.0,55.54,1467.78,9,,1467.78
Office,Office Chair,CB2,Rescheduled,True,Apple Pay,44934,9743,1127.25,120.62,33.7,1281.57,4,3.2,1281.57
Bedroom,Bed Frame,Crate & Barrel,In Transit,False,Google Pay,17328,4594,160.97,72.39,0.0,233.36,13,2.0,233.36
Outdoor,Patio Set,World Market,Rescheduled,False,Credit Card,85457,7363,1693.27,66.18,0.0,1759.45,14,1.7,1759.45
Living Room,Armchair,CB2,In Transit,False,Cash on Delivery,56504,3846,1115.65,66.4,0.0,1182.05,13,2.0,1182.05
Kitchen,Bar Cart,Target,Cancelled,True,Credit Card,33081,4875,2240.43,139.3,90.73,2470.46,7,1.3,2470.46
Outdoor,Umbrella,Ashley Furniture,Pending,True,Credit Card,87662,6210,1656.53,126.8,218.23,2001.56,4,2.2,2001.56
Bedroom,Mattress,CB2,Delivered,True,Debit Card,57026,1462,2041.9,70.11,54.96,2166.97,9,3.9,2166.97
Office,Computer Table,Overstock,Pending,False,Apple Pay,56095,3328,1114.22,0.0,0.0,1114.22,6,4.1,1114.22
Office,Filing Cabinet,Crate & Barrel,Rescheduled,False,Credit Card,83807,4084,627.61,92.25,0.0,719.86,14,1.0,719.86
Outdoor,Outdoor Table,Crate & Barrel,Cancelled,True,Credit Card,74517,9882,558.15,0.0,241.0,799.15,7,,799.15
Dining Room,China Cabinet,Urban Outfitters,Pending,False,Bank Transfer,50508,3876,896.1,114.33,0.0,1010.43,6,1.7,1010.43
Outdoor,Garden Chair,Target,Rescheduled,False,Cash on Delivery,74282,1621,1307.47,119.59,0.0,1427.06,9,1.7,1427.06
Living Room,Coffee Table,Urban Outfitters,Pending,True,Cash on Delivery,21830,1920,944.45,0.0,132.62,1077.07,10,2.7,1077.07
Office,Bookshelf,World Market,Failed Delivery,False,Apple Pay,40490,4584,1338.96,110.78,0.0,1449.74,5,1.6,1449.74
Kitchen,Kitchen Cabinet,IKEA,Rescheduled,False,Cash on Delivery,12612,9625,438.44,,0.0,496.28,8,,496.28
Kitchen,Pantry Cabinet,HomeGoods,Delivered,False,Credit Card,72650,1011,975.39,75.49,0.0,1050.88,11,3.3,1050.88
Kitchen,Bar Cart,,Delivered,True,Debit Card,53481,4300,2066.0,134.7,219.31,2420.01,5,3.1,2420.01
Office,Computer Table,Wayfair,Delivered,False,Credit Card,27103,6582,841.74,149.72,0.0,991.46,13,1.1,991.46
Kitchen,Bar Cart,West Elm,Failed Delivery,True,Debit Card,33260,6301,1758.34,89.45,196.49,2044.28,2,4.9,2044.28
Office,Office Chair,,Rescheduled,True,Credit Card,17806,1359,643.32,0.0,46.0,689.32,3,4.3,689.32
Bedroom,Bed Frame,World Market,Rescheduled,True,Bank Transfer,29360,3320,1735.4,105.55,148.25,1989.2,11,3.2,1989.2
Office,Bookshelf,West Elm,Failed Delivery,False,Cash on Delivery,24538,9622,1263.44,60.6,0.0,1324.04,7,1.9,1324.04
Dining Room,Dining Table,Ashley Furniture,Rescheduled,False,Cash on Delivery,57826,2188,189.76,40.96,0.0,230.72,12,3.7,230.72
Kitchen,Kitchen Cabinet,World Market,In Transit,False,Cash on Delivery,58967,7481,1719.11,0.0,0.0,1719.11,7,3.2,1719.11
Office,Computer Table,Pottery Barn,Cancelled,False,Credit Card,86810,2655,1024.25,79.42,0.0,1103.67,10,,1103.67
Outdoor,Patio Set,Overstock,Pending,True,Credit Card,54113,5944,1025.85,0.0,27.82,1053.67,13,2.5,1053.67
Bedroom,Dresser,Crate & Barrel,Failed Delivery,True,Cash on Delivery,52284,3235,2768.96,146.89,34.83,2950.68,5,4.8,2950.68
Dining Room,Dining Chair,Pottery Barn,In Transit,True,PayPal,30644,8157,671.68,0.0,55.84,727.52,6,2.7,727.52
Office,Desk,Wayfair,Failed Delivery,True,Cash on Delivery,93789,8982,341.62,89.13,33.29,464.04,4,3.6,464.04
Living Room,TV Stand,CB2,Rescheduled,False,Apple Pay,95089,6198,1347.48,88.88,0.0,1436.36,11,2.5,1436.36
Dining Room,Dining Chair,Wayfair,Delivered,True,Bank Transfer,32833,6846,283.14,86.81,65.63,435.58,8,4.9,435.58
Dining Room,Dining Chair,West Elm,Pending,True,Cash on Delivery,39260,3872,293.09,77.61,43.53,414.23,7,,414.23
Living Room,Side Table,Crate & Barrel,Cancelled,True,Debit Card,59595,6026,1992.01,0.0,224.2,2216.21,7,3.1,2216.21
Kitchen,Kitchen Cabinet,West Elm,Cancelled,False,Cash on Delivery,48602,3086,1522.51,82.12,0.0,1604.63,3,3.7,1604.63
Dining Room,Dining Chair,Ashley Furniture,Pending,False,PayPal,33292,1029,1454.33,90.61,0.0,1544.94,8,1.3,1544.94
Living Room,Ottoman,Pottery Barn,Failed Delivery,False,PayPal,85082,7415,2158.86,0.0,0.0,2158.86,10,,2158.86
Dining Room,Buffet,Wayfair,Pending,True,Cash on Delivery,84381,1530,537.61,71.48,143.84,752.9300000000001,9,4.4,752.9300000000001
Office,Office Chair,World Market,In Transit,False,Credit Card,33865,6213,586.1,130.58,0.0,716.6800000000001,4,4.4,716.6800000000001
Dining Room,Dining Chair,CB2,Cancelled,True,Google Pay,90134,4619,1027.83,72.22,71.06,1171.11,14,3.8,1171.11
Kitchen,Bar Cart,Crate & Barrel,Pending,False,PayPal,93839,2705,1239.67,0.0,0.0,1239.67,9,1.7,1239.67
Bedroom,Nightstand,Urban Outfitters,Pending,False,PayPal,75035,3304,1698.42,0.0,0.0,1698.42,14,1.7,1698.42
Bedroom,Bed Frame,,Pending,True,Google Pay,53406,2274,1418.74,82.67,172.89,1674.3,8,4.1,1674.3
Kitchen,Kitchen Island,Pottery Barn,Failed Delivery,False,Bank Transfer,41194,6682,1083.73,68.8,0.0,1152.53,14,1.4,1152.53
Office,Desk,World Market,Rescheduled,False,Google Pay,51879,3750,921.34,143.21,0.0,1064.55,4,2.6,1064.55
Dining Room,Buffet,IKEA,Cancelled,False,Credit Card,93386,2453,1295.3,147.17,0.0,1442.47,1,3.3,1442.47
Living Room,Sofa,Overstock,Pending,True,Google Pay,97821,6500,1424.21,97.97,91.63,1613.81,11,1.7,1613.81
Kitchen,Pantry Cabinet,Overstock,Rescheduled,False,Cash on Delivery,68540,1186,1759.86,0.0,0.0,1759.86,3,2.6,1759.86
Kitchen,Kitchen Cabinet,Target,Failed Delivery,False,PayPal,44761,4435,1662.36,133.94,0.0,1796.3,10,1.7,1796.3
Outdoor,Umbrella,Overstock,Rescheduled,True,Google Pay,42707,2110,725.07,144.54,29.48,899.09,2,3.3,899.09
Outdoor,Patio Set,Target,Rescheduled,True,Google Pay,55938,5205,1503.0,0.0,284.81,1787.81,8,,1787.81
Dining Room,Bar Stool,,Pending,True,Credit Card,24160,1020,1858.34,128.99,224.45,2211.78,14,5.0,2211.78
Bedroom,Chest of Drawers,Ashley Furniture,Rescheduled,False,Debit Card,16310,7323,770.27,,0.0,770.27,13,3.1,770.27
Kitchen,Pantry Cabinet,,Cancelled,False,Cash on Delivery,67438,7875,2135.44,0.0,0.0,2135.44,10,,2135.44
Kitchen,Bar Cart,HomeGoods,Failed Delivery,False,Google Pay,31802,7783,2133.47,107.71,0.0,2241.18,6,,2241.18
Bedroom,Mattress,Overstock,Failed Delivery,False,Bank Transfer,74629,7204,2495.87,112.8,0.0,2608.67,12,4.0,2608.67
Living Room,Side Table,World Market,In Transit,False,Cash on Delivery,56036,9946,932.36,0.0,0.0,932.36,1,1.5,932.36
Kitchen,Kitchen Island,CB2,Cancelled,True,Apple Pay,59197,2661,322.96,96.89,196.11,615.96,11,2.4,615.96
Living Room,Ottoman,West Elm,Delivered,True,Debit Card,72847,4695,335.86,64.83,26.07,426.76,6,,426.76
Outdoor,Lounge Chair,CB2,Failed Delivery,False,Cash on Delivery,31319,8393,490.86,30.23,0.0,521.09,12,3.1,521.09
Office,Desk,CB2,In Transit,False,PayPal,19661,1547,1379.32,0.0,0.0,1379.32,9,2.6,1379.32
Bedroom,Wardrobe,HomeGoods,Pending,False,PayPal,48654,1328,322.01,25.53,0.0,347.54,9,4.5,347.54
Outdoor,Outdoor Table,World Market,Failed Delivery,False,Google Pay,51774,5278,893.1,0.0,0.0,893.1,14,2.5,893.1
Bedroom,Dresser,IKEA,Cancelled,False,Debit Card,23726,2215,1138.14,60.13,0.0,1198.27,4,3.7,1198.27
Kitchen,Bar Cart,HomeGoods,Pending,True,PayPal,54801,3787,1337.38,0.0,77.24,1414.62,7,3.6,1414.62
Bedroom,Dresser,Overstock,Cancelled,False,Apple Pay,59212,3636,654.7,0.0,0.0,654.7,5,,654.7
Living Room,Sofa,Urban Outfitters,Delivered,False,Apple Pay,19830,9962,2254.59,119.66,0.0,2374.25,11,2.3,2374.25
Dining Room,Dining Table,West Elm,Failed Delivery,True,Apple Pay,22203,6536,1953.09,53.75,74.52,2081.36,4,,2081.36
Bedroom,Nightstand,Ashley Furniture,Rescheduled,False,Cash on Delivery,87860,8909,532.81,137.24,0.0,670.05,11,2.1,670.05
Kitchen,Bar Cart,HomeGoods,Delivered,False,Bank Transfer,14062,8066,1602.35,142.66,0.0,1745.01,10,2.7,1745.01
Outdoor,Umbrella,Crate & Barrel,Failed Delivery,True,Cash on Delivery,95673,3703,1184.05,50.36,75.28,1309.69,13,4.8,1309.69
Dining Room,Bar Stool,Pottery Barn,Pending,True,Apple Pay,89602,8113,1533.36,135.57,153.76,1822.69,8,,1822.69
Dining Room,Dining Chair,Overstock,Pending,True,Debit Card,30591,1877,140.42,97.59,43.94,281.95,14,2.1,281.95
Dining Room,Dining Chair,Overstock,Delivered,False,Google Pay,23272,6424,1222.23,140.11,0.0,1362.34,4,2.8,1362.34
Bedroom,Chest of Drawers,Overstock,Pending,False,Google Pay,36941,4112,817.0,126.1,0.0,943.1,1,1.4,943.1
Living Room,Ottoman,West Elm,Delivered,False,PayPal,63645,9849,2300.23,84.91,0.0,2385.14,1,1.5,2385.14
Bedroom,Bed Frame,Urban Outfitters,Delivered,True,Apple Pay,44768,5612,2782.91,0.0,94.72,2877.63,10,,2877.63
Office,Desk,Overstock,Delivered,True,Credit Card,48980,4891,90.4,81.85,,198.66,12,3.4,198.66
Kitchen,Bar Cart,Urban Outfitters,In Transit,True,Debit Card,22571,1813,651.03,128.08,40.53,819.64,12,1.4,819.64
Dining Room,China Cabinet,World Market,Failed Delivery,False,Debit Card,61498,9043,1909.02,0.0,0.0,1909.02,3,4.9,1909.02
Bedroom,Mattress,Urban Outfitters,In Transit,True,Debit Card,30131,1893,1213.6,134.2,64.48,1412.28,5,3.8,1412.28
Office,Office Chair,HomeGoods,In Transit,True,Credit Card,57294,1062,233.19,87.13,29.81,350.13,7,1.4,350.13
Office,Office Chair,Target,In Transit,True,Apple Pay,66047,2435,292.02,54.95,48.36,395.33,3,1.1,395.33
Office,Desk,Pottery Barn,Failed Delivery,False,Google Pay,48607,8869,179.51,52.03,0.0,231.54,9,1.0,231.54
Dining Room,Dining Table,Pottery Barn,In Transit,True,Google Pay,36171,2589,213.87,62.12,195.53,471.52,10,1.1,471.52
Office,Office Chair,Crate & Barrel,Failed Delivery,False,Google Pay,13373,4390,349.1,83.4,0.0,432.5,3,1.4,432.5
Living Room,Side Table,Wayfair,Delivered,False,Cash on Delivery,32391,5781,1371.43,115.51,0.0,1486.94,3,1.1,1486.94
Outdoor,Outdoor Table,Wayfair,Delivered,True,Debit Card,20739,8758,1376.74,149.88,77.36,1603.98,2,1.0,1603.98
Office,Office Chair,Target,In Transit,True,Credit Card,25139,6052,1476.22,0.0,129.31,1605.53,13,1.5,1605.53
Outdoor,Lounge Chair,Urban Outfitters,Cancelled,True,Credit Card,62096,8715,175.4,50.67,175.53,401.6,3,4.7,401.6
Kitchen,Kitchen Cabinet,Urban Outfitters,In Transit,False,Apple Pay,74106,5341,971.2,129.78,0.0,1100.98,3,1.1,1100.98
Outdoor,Outdoor Table,Overstock,Rescheduled,True,Credit Card,21945,9914,671.08,0.0,211.35,882.4300000000001,11,4.3,882.4300000000001
Outdoor,Garden Chair,,Rescheduled,False,Bank Transfer,60793,4029,596.07,119.2,0.0,715.2700000000001,2,1.5,715.2700000000001
Living Room,TV Stand,,Delivered,True,Bank Transfer,58630,7249,2396.69,142.22,90.27,2629.18,9,5.0,2629.18
Kitchen,Pantry Cabinet,IKEA,Pending,False,Google Pay,58418,4056,861.66,129.12,0.0,990.78,3,2.5,990.78
Kitchen,Kitchen Cabinet,Ashley Furniture,Rescheduled,True,Credit Card,68428,1731,986.32,0.0,273.13,1259.45,9,4.9,1259.45
Office,Bookshelf,,Cancelled,False,Bank Transfer,44510,8204,959.99,58.58,0.0,1018.57,1,,1018.57
Kitchen,Bar Cart,Wayfair,Failed Delivery,True,Credit Card,70956,5315,1164.68,112.53,197.96,1475.17,5,3.0,1475.17
Kitchen,Bar Cart,IKEA,In Transit,False,Credit Card,39654,5400,557.99,102.78,0.0,660.77,5,1.6,660.77
Bedroom,Mattress,CB2,In Transit,True,Credit Card,83956,2009,2268.92,143.88,33.98,2446.78,6,,2446.78
Living Room,Sofa,World Market,Pending,True,Credit Card,29808,2584,241.8,63.92,174.38,480.1,7,3.4,480.1
Kitchen,Kitchen Island,Overstock,Cancelled,True,Debit Card,21233,6632,566.9,0.0,39.49,606.39,14,2.5,606.39
Bedroom,Mattress,World Market,Cancelled,False,Apple Pay,80968,7782,2103.71,,0.0,2103.71,12,3.7,2103.71
Outdoor,Umbrella,Ashley Furniture,Rescheduled,False,Apple Pay,87296,4727,223.8,25.67,0.0,249.47,5,4.4,249.47
Office,Bookshelf,Overstock,In Transit,True,Apple Pay,82561,1999,631.68,0.0,168.43,800.1099999999999,4,4.6,800.1099999999999
Living Room,Sofa,Wayfair,In Transit,True,Credit Card,60738,9561,1403.8,0.0,169.43,1573.23,6,4.0,1573.23
Bedroom,Chest of Drawers,HomeGoods,Failed Delivery,False,Credit Card,64870,9773,890.36,51.2,0.0,941.56,4,2.0,941.56
Office,Bookshelf,HomeGoods,Failed Delivery,False,Apple Pay,72236,4860,612.59,109.72,0.0,722.3100000000001,10,2.1,722.3100000000001
Bedroom,Chest of Drawers,West Elm,Cancelled,True,Cash on Delivery,72424,5896,302.96,29.39,188.12,520.47,12,,520.47
Kitchen,Kitchen Island,IKEA,In Transit,True,Apple Pay,20348,7468,1815.18,0.0,75.67,1890.85,10,2.2,1890.85
Bedroom,Bed Frame,CB2,Delivered,False,Bank Transfer,14551,9226,1663.0,57.0,0.0,1720.0,12,1.5,1720.0
Bedroom,Nightstand,Ashley Furniture,In Transit,False,Google Pay,84870,9467,1037.98,72.23,0.0,1110.21,1,,1110.21
Living Room,Ottoman,Target,Delivered,True,Google Pay,84905,3415,2385.96,83.2,290.74,2759.9,11,3.5,2759.9
Living Room,TV Stand,HomeGoods,Pending,True,Credit Card,25765,8357,1730.78,61.44,36.62,1828.84,3,2.1,1828.84
Living Room,Coffee Table,West Elm,Rescheduled,True,Bank Transfer,32659,3738,1491.58,95.83,43.09,1630.5,12,1.8,1630.5
Outdoor,Lounge Chair,HomeGoods,Failed Delivery,True,Cash on Delivery,37772,4157,263.26,31.72,194.65,489.63,12,3.0,489.63
Dining Room,Dining Chair,Wayfair,Cancelled,False,Debit Card,26539,1699,1915.87,123.05,0.0,2038.92,5,1.2,2038.92
Bedroom,Nightstand,World Market,Pending,False,PayPal,65492,2283,1344.04,0.0,0.0,1344.04,7,1.1,1344.04
Bedroom,Bed Frame,HomeGoods,Pending,True,Apple Pay,99538,8133,1192.96,129.85,149.18,1471.99,3,2.4,1471.99
Office,Computer Table,IKEA,Rescheduled,True,Apple Pay,36465,3422,320.09,95.52,91.3,506.91,11,2.6,506.91
Office,Filing Cabinet,Pottery Barn,Failed Delivery,True,Cash on Delivery,87994,5225,1407.63,128.32,63.8,1599.75,2,3.5,1599.75
Kitchen,Pantry Cabinet,,Rescheduled,False,Credit Card,51910,2097,1423.4,129.01,0.0,1552.41,8,1.3,1552.41
Outdoor,Garden Chair,West Elm,In Transit,True,PayPal,21406,7358,746.65,0.0,150.06,896.71,8,4.9,896.71
Dining Room,Dining Chair,Ashley Furniture,Delivered,False,Cash on Delivery,82923,7510,684.44,91.93,0.0,776.3700000000001,9,1.4,776.3700000000001
Outdoor,Lounge Chair,Urban Outfitters,Cancelled,True,PayPal,82358,6343,1541.74,125.12,125.68,1792.54,13,4.9,1792.54
